Ensembl,D1,D2,D3,D4
ENSG00000152104,0,3,11,0
ENSG00000152117,927,855,1343,1467
ENSG00000152127,5155,4073,8653,8499
ENSG00000152128,14,2,7,4
ENSG00000152133,755,789,1329,1221
ENSG00000152137,0,0,0,0
ENSG00000152147,232,293,444,329
ENSG00000152154,0,0,1,2
ENSG00000152192,8,8,5,0
ENSG00000152193,828,970,1366,1584
ENSG00000152207,388,657,731,592
ENSG00000152208,0,0,0,0
ENSG00000152213,5,14,26,12
ENSG00000152214,0,0,0,0
ENSG00000152217,1333,232,812,736
ENSG00000152219,1882,1336,2725,2379
ENSG00000152223,4016,3728,5730,6817
ENSG00000152229,906,628,1139,958
ENSG00000152234,14010,12256,20471,17523
ENSG00000152240,912,797,1141,1009
ENSG00000152242,4004,4852,6339,5556
ENSG00000152253,0,0,0,5
ENSG00000152254,0,0,0,0
ENSG00000152256,3871,3909,4831,7652
ENSG00000152266,0,0,0,1
ENSG00000152270,12904,20022,19124,21247
ENSG00000152284,0,3,0,1
ENSG00000152291,11585,7370,10952,13415
ENSG00000152292,9,8,42,16
ENSG00000152315,3,4,9,3
ENSG00000152332,12676,14698,26866,17424
ENSG00000152348,270,240,649,394
ENSG00000152359,538,605,961,831
ENSG00000152377,0,1,1,0
ENSG00000152380,23,23,39,24
ENSG00000152382,1084,1243,1970,1511
ENSG00000152402,0,3,8,0
ENSG00000152404,3851,4337,7059,5563
ENSG00000152409,8385,9073,9758,7985
ENSG00000152413,490,470,1279,983
ENSG00000152422,322,380,429,400
ENSG00000152430,0,1,0,0
ENSG00000152433,82,63,103,189
ENSG00000152439,479,376,698,742
ENSG00000152443,2287,2435,3924,3625
ENSG00000152454,626,1076,1361,1224
ENSG00000152455,199,221,297,299
ENSG00000152457,1103,750,1546,1296
ENSG00000152463,0,0,0,2
ENSG00000152464,582,483,832,655
ENSG00000152465,1937,1937,5607,2387
ENSG00000152467,0,0,0,0
ENSG00000152475,54,48,95,82
ENSG00000152484,3043,3087,5083,3488
ENSG00000152492,1355,1426,1788,545
ENSG00000152495,14867,19135,21475,24951
ENSG00000152503,6,12,10,17
ENSG00000152518,14684,13088,12736,15739
ENSG00000152520,4767,4523,6748,6715
ENSG00000152527,112,137,77,261
ENSG00000152556,341,307,643,577
ENSG00000152558,29027,35756,50094,36821
ENSG00000152578,0,0,0,0
ENSG00000152580,1,0,0,0
ENSG00000152582,686,926,1305,1115
ENSG00000152583,0,0,0,0
ENSG00000152591,0,0,0,0
ENSG00000152592,0,0,0,0
ENSG00000152595,0,0,0,0
ENSG00000152601,44641,63719,79873,57763
ENSG00000152611,2,15,0,1
ENSG00000152620,865,756,1227,896
ENSG00000152642,1158,1407,2388,1337
ENSG00000152661,0,0,0,0
ENSG00000152669,0,1,0,0
ENSG00000152670,0,0,1,5
ENSG00000152672,0,2,12,3
ENSG00000152683,874,1074,1756,1466
ENSG00000152684,951,810,1081,1259
ENSG00000152689,225,251,418,305
ENSG00000152700,2690,2483,4067,3223
ENSG00000152705,15,21,21,12
ENSG00000152749,666,576,989,758
ENSG00000152760,0,0,2,0
ENSG00000152763,466,390,562,583
ENSG00000152766,3,14,10,5
ENSG00000152767,14,30,17,6
ENSG00000152778,4859,5082,7449,5514
ENSG00000152779,0,0,0,0
ENSG00000152782,46,76,97,95
ENSG00000152784,302,441,622,441
ENSG00000152785,0,0,0,2
ENSG00000152795,21893,22198,37661,31487
ENSG00000152804,53,37,122,74
ENSG00000152818,42414,39319,73096,58693
ENSG00000152822,0,0,0,0
ENSG00000152894,0,0,1,9
ENSG00000152904,801,848,1027,951
ENSG00000152910,0,0,0,0
ENSG00000152926,433,652,1097,612
ENSG00000152931,0,0,0,0
ENSG00000152932,0,0,0,0
ENSG00000152936,0,0,0,0
ENSG00000152939,0,0,0,0
ENSG00000152942,118,118,25,276
ENSG00000152944,2873,3427,3992,2878
ENSG00000152952,0,0,0,0
ENSG00000152953,0,0,3,0
ENSG00000152954,0,0,0,0
ENSG00000152969,249,112,145,128
ENSG00000152977,0,0,0,0
ENSG00000152990,102,171,147,286
ENSG00000153002,0,0,0,0
ENSG00000153006,1833,2402,3161,2115
ENSG00000153012,0,0,0,0
ENSG00000153015,1446,1606,2373,2021
ENSG00000153029,1616,1534,3029,2304
ENSG00000153037,1194,1388,2245,1693
ENSG00000153044,319,345,454,398
ENSG00000153046,2552,1787,3593,3126
ENSG00000153048,1207,786,2105,1390
ENSG00000153060,7,0,0,2
ENSG00000153064,8,6,22,25
ENSG00000153066,3426,2417,3919,3964
ENSG00000153071,32,33,74,32
ENSG00000153086,0,0,0,0
ENSG00000153093,0,1,5,2
ENSG00000153094,1635,1468,1433,1916
ENSG00000153107,2231,2550,5232,4956
ENSG00000153113,10157,8747,11984,11856
ENSG00000153130,431,1024,1752,969
ENSG00000153132,0,4,2,0
ENSG00000153140,237,347,345,406
ENSG00000153147,18285,16778,23127,20755
ENSG00000153157,6,1,0,2
ENSG00000153162,0,4,1,4
ENSG00000153165,126,104,103,201
ENSG00000153179,5046,4760,7842,6402
ENSG00000153187,33342,36691,53801,53889
ENSG00000153201,20731,24552,32821,29388
ENSG00000153207,6047,6532,9882,9556
ENSG00000153208,6,13,5,6
ENSG00000153214,1509,2085,2575,2444
ENSG00000153230,0,0,0,0
ENSG00000153233,3,0,0,1
ENSG00000153234,7057,6050,9371,10531
ENSG00000153237,7,13,4,18
ENSG00000153246,0,0,0,0
ENSG00000153250,4225,5739,7597,7142
ENSG00000153253,2,0,0,0
ENSG00000153266,0,0,0,0
ENSG00000153283,11521,12391,24153,17310
ENSG00000153291,8,22,9,42
ENSG00000153292,0,0,0,0
ENSG00000153294,0,0,2,0
ENSG00000153303,0,0,0,0
ENSG00000153310,6027,5638,10039,7325
ENSG00000153317,1821,1583,1612,2150
ENSG00000153339,3937,4033,6623,5820
ENSG00000153347,0,0,0,0
ENSG00000153363,88,75,167,98
ENSG00000153391,186,193,223,186
ENSG00000153395,49,38,116,71
ENSG00000153404,0,9,2,1
ENSG00000153406,0,0,0,15
ENSG00000153443,158,166,340,278
ENSG00000153446,0,0,0,0
ENSG00000153485,0,1,2,0
ENSG00000153487,831,684,1205,1210
ENSG00000153495,21,3,6,23
ENSG00000153498,0,0,0,0
ENSG00000153531,7,9,11,11
ENSG00000153551,1008,1073,1608,1424
ENSG00000153558,0,0,0,0
ENSG00000153560,3739,3599,5908,5606
ENSG00000153561,6012,5063,10521,7482
ENSG00000153563,13380,5532,17107,11738
ENSG00000153574,833,905,1788,888
ENSG00000153684,0,0,0,0
ENSG00000153707,0,0,0,0
ENSG00000153714,0,0,0,0
ENSG00000153721,19,2,3,2
ENSG00000153767,433,323,560,521
ENSG00000153774,1040,1054,2028,1407
ENSG00000153779,0,0,0,0
ENSG00000153786,1511,1237,2291,2099
ENSG00000153789,0,0,0,0
ENSG00000153790,190,156,142,197
ENSG00000153802,0,0,0,0
ENSG00000153814,1287,545,1132,897
ENSG00000153815,890,432,637,779
ENSG00000153820,0,0,0,0
ENSG00000153822,0,0,0,0
ENSG00000153823,63,10,88,73
ENSG00000153827,12147,11216,18704,19073
ENSG00000153832,117,133,197,189
ENSG00000153879,3166,2767,3881,3482
ENSG00000153885,43,121,144,165
ENSG00000153896,181,248,406,495
ENSG00000153898,900,723,915,875
ENSG00000153902,8,6,14,15
ENSG00000153904,0,0,0,0
ENSG00000153914,6667,11000,15294,11961
ENSG00000153922,17560,20645,33950,27787
ENSG00000153923,0,0,0,0
ENSG00000153930,0,0,0,0
ENSG00000153933,2988,2596,3867,3993
ENSG00000153936,1031,1436,1921,1583
ENSG00000153944,3939,4242,6001,6157
ENSG00000153956,0,0,0,0
ENSG00000153975,939,908,1786,1471
ENSG00000153976,21,14,0,26
ENSG00000153982,104,91,143,133
ENSG00000153989,1638,1677,2394,2004
ENSG00000153993,0,0,0,0
ENSG00000154001,2788,2637,3067,3041
ENSG00000154007,0,0,0,0
ENSG00000154016,795,1060,1761,2332
ENSG00000154025,1,0,1,3
ENSG00000154027,1146,1071,2146,2789
ENSG00000154040,35,37,52,58
ENSG00000154059,821,832,1576,1184
ENSG00000154065,21,21,19,13
ENSG00000154079,127,146,196,187
ENSG00000154080,0,0,0,0
ENSG00000154096,0,0,2,0
ENSG00000154099,0,0,2,0
ENSG00000154102,96,80,132,220
ENSG00000154114,454,653,679,678
ENSG00000154118,0,0,0,0
ENSG00000154122,2168,1931,3271,3910
ENSG00000154124,4044,4394,5253,4819
ENSG00000154127,2092,2196,3233,3594
ENSG00000154133,4,0,0,0
ENSG00000154134,183,174,477,630
ENSG00000154143,0,0,0,0
ENSG00000154144,2110,1994,3562,3934
ENSG00000154146,7,0,8,9
ENSG00000154153,1464,2069,1859,2415
ENSG00000154162,0,0,0,0
ENSG00000154165,3645,611,1658,2360
ENSG00000154174,3625,3266,5771,4540
ENSG00000154175,0,0,0,0
ENSG00000154188,0,0,3,1
ENSG00000154198,0,0,0,0
ENSG00000154217,4779,3428,8035,5836
ENSG00000154222,1751,1798,2901,2815
ENSG00000154227,45,55,32,101
ENSG00000154229,5006,4418,5910,7700
ENSG00000154237,27,26,42,33
ENSG00000154240,76,158,236,75
ENSG00000154252,0,0,0,0
ENSG00000154258,6,3,2,2
ENSG00000154262,14,8,28,22
ENSG00000154263,81,112,156,180
ENSG00000154265,1534,2272,2926,2962
ENSG00000154269,21,35,44,50
ENSG00000154274,0,6,0,2
ENSG00000154277,0,0,0,2
ENSG00000154305,5730,5756,9448,9399
ENSG00000154309,168,185,264,253
ENSG00000154310,5232,3961,7952,8444
ENSG00000154316,3,0,7,18
ENSG00000154319,24,12,19,5
ENSG00000154328,419,409,597,796
ENSG00000154330,0,1,1,1
ENSG00000154342,1,2,5,0
ENSG00000154358,2753,2396,4122,5627
ENSG00000154359,1151,1221,1723,1754
ENSG00000154370,1766,1171,2707,2329
ENSG00000154380,0,0,5,3
ENSG00000154415,0,0,0,0
ENSG00000154429,1300,1812,2315,1186
ENSG00000154438,0,0,0,0
ENSG00000154447,1,0,13,9
ENSG00000154451,19989,18070,26911,18127
ENSG00000154473,6673,6156,12043,9062
ENSG00000154478,0,0,0,0
ENSG00000154479,29,52,18,21
ENSG00000154485,0,4,8,6
ENSG00000154493,2,5,0,0
ENSG00000154511,576,853,952,829
ENSG00000154518,2998,2839,4612,3028
ENSG00000154529,0,0,0,0
ENSG00000154537,3,1,1,0
ENSG00000154545,3,0,0,0
ENSG00000154548,0,0,0,1
ENSG00000154553,0,0,0,0
ENSG00000154556,3,10,40,25
ENSG00000154582,1155,1047,1683,993
ENSG00000154589,157,180,227,169
ENSG00000154608,28,33,59,36
ENSG00000154611,38,93,62,63
ENSG00000154620,139,168,192,207
ENSG00000154639,14,62,39,43
ENSG00000154640,2389,2167,2719,1915
ENSG00000154642,2182,2340,3811,2529
ENSG00000154645,33,29,16,27
ENSG00000154646,0,0,0,0
ENSG00000154654,5,0,2,2
ENSG00000154655,160,54,217,23
ENSG00000154678,0,0,0,3
ENSG00000154710,112,93,187,131
ENSG00000154719,588,417,1002,663
ENSG00000154721,5,2,5,9
ENSG00000154723,862,678,1165,1014
ENSG00000154727,2228,2775,4756,3279
ENSG00000154734,44,14,122,121
ENSG00000154736,0,0,0,0
ENSG00000154743,528,445,656,825
ENSG00000154760,2368,1343,2715,2070
ENSG00000154764,550,460,882,925
ENSG00000154767,2401,2790,4061,4749
ENSG00000154781,2317,1545,2984,2601
ENSG00000154783,2,0,0,0
ENSG00000154803,717,575,1051,1108
ENSG00000154813,1523,1888,2051,1515
ENSG00000154814,7779,9067,8862,13299
ENSG00000154822,10264,10847,18589,15815
ENSG00000154832,1316,1154,1879,2021
ENSG00000154839,0,0,0,0
ENSG00000154845,3596,2585,5366,3595
ENSG00000154856,0,0,0,0
ENSG00000154864,0,0,0,0
ENSG00000154874,337,2133,2529,2623
ENSG00000154889,1362,1358,1847,1679
ENSG00000154898,28,55,65,105
ENSG00000154914,4,18,9,0
ENSG00000154917,19,10,37,3
ENSG00000154920,34,12,35,44
ENSG00000154928,16,8,6,15
ENSG00000154930,1628,1173,2728,2258
ENSG00000154945,1858,1646,2664,2644
ENSG00000154957,1275,814,1935,1520
ENSG00000154975,0,2,0,0
ENSG00000154978,3506,2732,5215,4699
ENSG00000154997,0,0,0,0
ENSG00000155008,552,594,814,659
ENSG00000155011,4,3,53,5
ENSG00000155016,295,301,469,544
ENSG00000155026,0,2,1,5
ENSG00000155034,93,75,171,209
ENSG00000155052,0,0,0,0
ENSG00000155066,3,16,3,3
ENSG00000155070,0,1,0,0
ENSG00000155085,544,696,972,908
ENSG00000155087,1,2,0,0
ENSG00000155090,2313,1722,3801,2501
ENSG00000155093,94,119,142,142
ENSG00000155096,12816,11372,19733,14317
ENSG00000155097,1272,1492,2123,2078
ENSG00000155099,219,306,397,287
ENSG00000155100,758,1060,1419,1059
ENSG00000155111,971,920,1531,1089
ENSG00000155115,799,739,1507,897
ENSG00000155158,3331,3374,6220,6381
ENSG00000155189,563,584,1030,729
ENSG00000155229,1746,1459,2882,3184
ENSG00000155249,0,0,0,0
ENSG00000155252,1406,1064,1834,1334
ENSG00000155254,22,39,40,31
ENSG00000155256,1132,933,1684,1810
ENSG00000155265,511,355,1093,1239
ENSG00000155269,0,0,0,0
ENSG00000155275,520,477,958,1039
ENSG00000155287,1569,1138,2258,1977
ENSG00000155304,4786,5268,6779,4474
ENSG00000155307,5189,5194,7868,6134
ENSG00000155313,6354,7175,12833,10554
ENSG00000155324,371,447,677,472
ENSG00000155329,565,634,1090,682
ENSG00000155330,1316,1290,2194,1394
ENSG00000155363,1741,1215,1938,2366
ENSG00000155366,904,864,1300,665
ENSG00000155367,3,4,5,5
ENSG00000155368,2559,2006,4985,3742
ENSG00000155380,1544,1793,2288,1755
ENSG00000155393,493,762,1482,414
ENSG00000155428,9,5,21,18
ENSG00000155438,1262,1216,2369,2060
ENSG00000155463,3510,3013,4759,5032
ENSG00000155465,47,22,80,58
ENSG00000155495,0,0,0,0
ENSG00000155506,4335,3408,4763,6484
ENSG00000155508,5560,4909,8472,6087
ENSG00000155511,0,0,0,0
ENSG00000155530,75,13,93,70
ENSG00000155542,122,78,181,180
ENSG00000155545,2664,3027,5017,3389
ENSG00000155561,4022,4828,8187,8219
ENSG00000155592,683,600,935,1168
ENSG00000155621,285,228,406,338
ENSG00000155622,0,0,0,0
ENSG00000155629,2211,1037,2295,1010
ENSG00000155636,640,722,1030,951
ENSG00000155657,30738,27230,27031,47674
ENSG00000155659,27,20,27,13
ENSG00000155660,3466,2461,4244,3852
ENSG00000155666,585,377,719,768
ENSG00000155714,1,0,0,0
ENSG00000155719,5,1,5,4
ENSG00000155729,1065,915,1609,1408
ENSG00000155744,2641,3220,4349,3619
ENSG00000155749,255,223,329,321
ENSG00000155754,6,6,1,4
ENSG00000155755,307,301,535,443
ENSG00000155760,44,46,95,42
ENSG00000155761,0,0,3,1
ENSG00000155792,92,59,79,49
ENSG00000155816,0,0,0,0
ENSG00000155827,1500,1548,2972,2746
ENSG00000155833,0,0,0,0
ENSG00000155846,399,229,439,642
ENSG00000155849,4820,4149,6280,7060
ENSG00000155850,943,996,1567,1526
ENSG00000155858,310,346,577,567
ENSG00000155868,830,707,1098,1138
ENSG00000155875,48,8,9,15
ENSG00000155876,1713,1549,2285,1752
ENSG00000155886,0,2,4,6
ENSG00000155890,0,0,0,0
ENSG00000155893,821,613,1154,967
ENSG00000155897,0,0,0,0
ENSG00000155903,9094,8574,13513,11834
ENSG00000155906,466,516,638,716
ENSG00000155918,2,0,0,1
ENSG00000155926,5215,3899,6933,7349
ENSG00000155957,895,1181,1363,1115
ENSG00000155959,1575,1663,2734,1763
ENSG00000155961,1127,703,1152,1225
ENSG00000155962,66,106,181,83
ENSG00000155966,159,158,137,372
ENSG00000155970,162,267,275,292
ENSG00000155974,12,55,205,454
ENSG00000155975,1637,1642,2272,2063
ENSG00000155980,39,24,66,47
ENSG00000156006,0,0,0,0
ENSG00000156009,0,0,0,0
ENSG00000156011,125,138,173,199
ENSG00000156017,1882,1837,2582,1996
ENSG00000156026,642,533,1105,926
ENSG00000156030,3592,2681,3959,4693
ENSG00000156042,197,186,249,412
ENSG00000156049,0,0,3,0
ENSG00000156050,152,183,245,264
ENSG00000156052,3842,4606,5694,4967
ENSG00000156076,0,0,0,0
ENSG00000156096,0,0,0,0
ENSG00000156097,34,19,87,81
ENSG00000156103,0,0,1,5
ENSG00000156110,1321,1458,2436,1946
ENSG00000156113,2,0,0,1
ENSG00000156127,470,463,913,606
ENSG00000156136,1922,2622,3917,3328
ENSG00000156140,0,0,0,0
ENSG00000156150,0,0,0,0
ENSG00000156162,527,932,1075,813
ENSG00000156170,440,416,821,623
ENSG00000156171,1500,2160,3734,2311
ENSG00000156172,74,95,128,129
ENSG00000156194,3,3,15,21
ENSG00000156206,2,0,7,1
ENSG00000156218,0,0,0,0
ENSG00000156219,2,2,0,2
ENSG00000156222,1,0,0,0
ENSG00000156232,5963,5169,8748,9278
ENSG00000156234,0,4,0,4
ENSG00000156239,203,299,460,592
ENSG00000156253,228,168,389,250
ENSG00000156256,6062,8196,12834,10402
ENSG00000156261,7193,5729,10535,9036
ENSG00000156265,168,130,274,235
ENSG00000156269,0,0,0,0
ENSG00000156273,5578,5986,9996,6501
ENSG00000156282,0,0,0,0
ENSG00000156284,0,0,0,0
ENSG00000156298,2,0,4,0
ENSG00000156299,3829,4095,5495,5974
ENSG00000156304,1092,826,1157,1556
ENSG00000156313,485,688,975,842
ENSG00000156345,178,216,265,290
ENSG00000156374,252,252,494,326
ENSG00000156381,57,95,123,96
ENSG00000156384,351,435,703,419
ENSG00000156395,204,390,85,646
ENSG00000156398,326,303,528,555
ENSG00000156411,2956,2240,4221,3542
ENSG00000156413,2,0,0,0
ENSG00000156414,7,32,36,18
ENSG00000156427,5,6,11,3
ENSG00000156453,39,28,314,14
ENSG00000156463,56,22,12,45
ENSG00000156466,0,1,9,1
ENSG00000156467,17243,13663,23034,17504
ENSG00000156469,475,404,559,565
ENSG00000156471,5166,5437,9199,7495
ENSG00000156475,1481,721,1293,1321
ENSG00000156482,155722,134576,195278,170949
ENSG00000156486,0,0,0,0
ENSG00000156500,391,318,723,600
ENSG00000156502,1574,1080,2361,2189
ENSG00000156504,1034,1024,1124,1196
ENSG00000156508,1021045,1020624,1671717,1246963
ENSG00000156509,15,2,30,15
ENSG00000156510,145,220,129,347
ENSG00000156515,3297,2646,4679,5277
ENSG00000156521,852,774,1164,1304
ENSG00000156531,1385,1982,2705,1896
ENSG00000156535,77,89,64,80
ENSG00000156564,26,1,66,41
ENSG00000156574,0,2,2,0
ENSG00000156575,0,0,0,0
ENSG00000156587,2154,1613,3447,2735
ENSG00000156599,3956,2777,4817,4779
ENSG00000156603,498,504,678,529
ENSG00000156639,1528,956,1200,1512
ENSG00000156642,801,769,1444,1164
ENSG00000156650,4940,4963,6648,6680
ENSG00000156671,4232,3806,8034,5559
ENSG00000156675,5377,7105,7478,5863
ENSG00000156687,0,0,0,0
ENSG00000156689,0,0,0,0
ENSG00000156697,984,970,1639,1290
ENSG00000156709,584,489,951,893
ENSG00000156711,2436,1534,2337,2405
ENSG00000156735,1503,1218,2049,1676
ENSG00000156738,198,207,200,260
ENSG00000156755,0,0,0,0
ENSG00000156787,2594,2146,3169,2915
ENSG00000156795,223,280,301,325
ENSG00000156802,2987,2913,6305,5243
ENSG00000156804,3298,2104,2832,3528
ENSG00000156831,1349,1147,1751,1337
ENSG00000156853,1356,781,1666,1721
ENSG00000156858,471,358,642,583
ENSG00000156860,1768,1243,2605,2400
ENSG00000156869,17,29,56,71
ENSG00000156873,525,460,895,729
ENSG00000156875,766,834,1297,920
ENSG00000156876,274,591,606,401
ENSG00000156885,0,0,0,0
ENSG00000156886,14,14,10,124
ENSG00000156920,0,0,0,0
ENSG00000156925,0,0,0,0
ENSG00000156928,727,765,1036,935
ENSG00000156931,3954,4355,7141,6742
ENSG00000156958,1230,1234,1799,1681
ENSG00000156959,0,0,0,0
ENSG00000156966,254,58,116,52
ENSG00000156968,0,0,0,0
ENSG00000156970,92,95,92,94
ENSG00000156973,630,620,1289,867
ENSG00000156976,42854,52041,87496,73627
ENSG00000156983,2191,1293,3209,2879
ENSG00000156990,447,415,718,779
ENSG00000157005,0,0,0,0
ENSG00000157014,1767,1273,2564,2593
ENSG00000157017,4,3,11,4
ENSG00000157020,1890,1616,2986,2701
ENSG00000157021,0,1,8,0
ENSG00000157036,550,434,591,687
ENSG00000157045,27,22,21,9
ENSG00000157060,0,0,0,0
ENSG00000157064,0,0,0,0
ENSG00000157077,557,854,1460,1309
ENSG00000157087,0,0,0,0
ENSG00000157093,0,0,0,0
ENSG00000157103,0,0,0,0
ENSG00000157106,16622,17771,22883,24193
ENSG00000157107,586,303,1029,353
ENSG00000157110,0,0,0,0
ENSG00000157111,3,21,103,14
ENSG00000157119,0,0,0,0
ENSG00000157131,0,0,0,0
ENSG00000157150,0,0,0,0
ENSG00000157152,2,0,0,0
ENSG00000157168,0,0,5,11
ENSG00000157181,1660,1967,2976,2238
ENSG00000157184,515,355,593,796
ENSG00000157191,5050,4302,7915,7018
ENSG00000157193,661,763,1347,1079
ENSG00000157211,0,0,1,0
ENSG00000157212,666,627,1274,1128
ENSG00000157214,0,0,0,0
ENSG00000157216,1577,946,1777,1951
ENSG00000157219,0,0,0,0
ENSG00000157224,46,102,146,96
ENSG00000157227,16,26,42,43
ENSG00000157240,17,4,31,17
ENSG00000157259,885,950,1594,1315
ENSG00000157303,709,713,983,1213
ENSG00000157306,112,78,179,157
ENSG00000157315,16,6,17,30
ENSG00000157322,16,5,11,23
ENSG00000157326,250,234,471,381
ENSG00000157330,0,0,0,0
ENSG00000157335,3,0,2,5
ENSG00000157343,9,33,22,25
ENSG00000157349,1087,718,1537,1275
ENSG00000157350,1022,849,1344,1444
ENSG00000157353,644,619,1025,937
ENSG00000157368,5,3,7,3
ENSG00000157379,381,357,520,615
ENSG00000157388,1,8,3,0
ENSG00000157399,0,0,0,0
ENSG00000157404,36,22,98,32
ENSG00000157423,0,0,1,0
ENSG00000157426,853,1088,1573,1466
ENSG00000157429,92,143,129,193
ENSG00000157445,9,15,43,34
ENSG00000157450,1795,1801,2104,2460
ENSG00000157456,142,94,91,88
ENSG00000157470,3,0,7,0
ENSG00000157483,48,35,139,86
ENSG00000157500,3013,2878,6116,4854
ENSG00000157502,0,0,0,0
ENSG00000157510,0,5,2,0
ENSG00000157514,91831,92923,76490,64435
ENSG00000157538,2772,2578,4558,3598
ENSG00000157540,13857,14833,21861,18679
ENSG00000157542,0,0,0,0
ENSG00000157551,10,14,39,85
ENSG00000157554,0,0,1,1
ENSG00000157557,456,451,863,737
ENSG00000157570,736,663,785,1165
ENSG00000157578,8,7,10,0
ENSG00000157593,680,495,1348,735
ENSG00000157600,973,956,1531,1356
ENSG00000157601,2752,2247,4562,4665
ENSG00000157613,0,0,0,0
ENSG00000157617,307,374,485,595
ENSG00000157625,2021,1921,2489,2599
ENSG00000157637,2131,1825,2968,2581
ENSG00000157653,33,26,102,60
ENSG00000157654,0,0,0,6
ENSG00000157657,51,61,73,88
ENSG00000157680,2,0,0,6
ENSG00000157693,542,455,636,752
ENSG00000157703,8,0,0,1
ENSG00000157734,1,0,16,12
ENSG00000157741,1882,1724,2420,2133
ENSG00000157764,5263,5522,7876,7431
ENSG00000157765,0,0,0,0
ENSG00000157766,0,0,0,0
ENSG00000157778,561,380,977,771
ENSG00000157782,0,0,7,1
ENSG00000157796,737,804,1536,1925
ENSG00000157800,1463,1321,2129,1748
ENSG00000157823,759,496,906,899
ENSG00000157827,22,26,72,36
ENSG00000157833,119,101,139,194
ENSG00000157837,1641,1486,2081,2223
ENSG00000157851,0,0,0,0
ENSG00000157856,4,0,1,2
ENSG00000157869,403,541,975,771
ENSG00000157870,3,3,3,5
ENSG00000157873,64,31,185,77
ENSG00000157881,115,9,12,76
ENSG00000157884,0,0,0,0
ENSG00000157890,2,0,2,0
ENSG00000157895,556,494,922,768
ENSG00000157911,337,268,565,520
ENSG00000157916,2048,1987,3608,3246
ENSG00000157927,0,0,0,0
ENSG00000157933,1934,1154,1869,2176
ENSG00000157954,2303,1702,3530,3735
ENSG00000157965,0,0,0,0
ENSG00000157978,2979,2335,3456,5485
ENSG00000157985,682,275,882,860
ENSG00000157992,29,44,98,77
ENSG00000157999,2,1,5,1
ENSG00000158006,831,446,1213,1044
ENSG00000158008,6,8,10,10
ENSG00000158014,0,0,0,0
ENSG00000158019,848,888,1106,1376
ENSG00000158022,0,0,0,0
ENSG00000158023,17,37,28,17
ENSG00000158042,903,766,1046,923
ENSG00000158050,21080,13253,25124,19206
ENSG00000158055,0,0,0,0
ENSG00000158062,803,827,1018,1297
ENSG00000158077,0,0,0,0
ENSG00000158079,439,407,754,795
ENSG00000158089,2,2,8,1
ENSG00000158092,2113,2173,3600,2690
ENSG00000158104,3,0,0,0
ENSG00000158106,245,289,546,561
ENSG00000158109,2580,1698,3417,2806
ENSG00000158113,4,3,9,0
ENSG00000158122,1757,1516,1972,1230
ENSG00000158125,0,3,0,1
ENSG00000158156,343,258,613,434
ENSG00000158158,502,318,654,677
ENSG00000158161,736,847,1299,1160
ENSG00000158163,1,1,3,0
ENSG00000158164,3,1,0,0
ENSG00000158169,287,186,411,521
ENSG00000158186,5,12,9,9
ENSG00000158195,6021,3870,5232,6427
ENSG00000158201,1240,1310,2170,1870
ENSG00000158220,2,11,3,6
ENSG00000158234,177,104,213,181
ENSG00000158246,1,0,1,0
ENSG00000158258,0,0,0,0
ENSG00000158270,0,0,0,1
ENSG00000158286,74,179,159,123
ENSG00000158290,3406,4268,5239,5220
ENSG00000158292,138,21,123,38
ENSG00000158296,0,6,8,16
ENSG00000158301,114,565,230,294
ENSG00000158315,1,0,0,0
ENSG00000158321,508,256,501,691
ENSG00000158352,0,0,0,0
ENSG00000158373,32863,35991,76009,47482
ENSG00000158402,20,10,5,34
ENSG00000158406,3394,2384,3925,2475
ENSG00000158411,1253,1163,1735,1715
ENSG00000158417,2033,1895,2612,2761
ENSG00000158423,20,18,34,51
ENSG00000158427,73,80,80,85
ENSG00000158428,0,0,0,0
ENSG00000158435,1983,1704,2725,2497
