Geneid,module,Ensembl,gene_symbol,gene_type
ENSG00000130787.16,Module 4,ENSG00000130787,HIP1R,protein_coding
ENSG00000118985.18,Module 1,ENSG00000118985,ELL2,protein_coding
ENSG00000166845.17,Module 3,ENSG00000166845,C18orf54,protein_coding
ENSG00000172059.13,Module 3,ENSG00000172059,KLF11,protein_coding
ENSG00000198851.12,Module 5,ENSG00000198851,CD3E,protein_coding
ENSG00000108219.19,Module 1,ENSG00000108219,TSPAN14,protein_coding
ENSG00000126705.17,Module 4,ENSG00000126705,AHDC1,protein_coding
ENSG00000175463.14,Module 5,ENSG00000175463,TBC1D10C,protein_coding
ENSG00000091592.18,Module 1,ENSG00000091592,NLRP1,protein_coding
ENSG00000132965.12,Module 1,ENSG00000132965,ALOX5AP,protein_coding
ENSG00000123338.15,Module 5,ENSG00000123338,NCKAP1L,protein_coding
ENSG00000196684.14,Module 5,ENSG00000196684,HSH2D,protein_coding
ENSG00000124733.6,Module 5,ENSG00000124733,MEA1,protein_coding
ENSG00000065923.12,Module 1,ENSG00000065923,SLC9A7,protein_coding
ENSG00000103202.15,Module 3,ENSG00000103202,NME4,protein_coding
ENSG00000189337.17,Module 4,ENSG00000189337,KAZN,protein_coding
ENSG00000119772.21,Module 5,ENSG00000119772,DNMT3A,protein_coding
ENSG00000163754.20,Module 5,ENSG00000163754,GYG1,protein_coding
ENSG00000135002.13,Module 5,ENSG00000135002,RFK,protein_coding
ENSG00000137364.7,Module 3,ENSG00000137364,TPMT,protein_coding
ENSG00000005844.21,Module 5,ENSG00000005844,ITGAL,protein_coding
ENSG00000169554.25,Module 2,ENSG00000169554,ZEB2,protein_coding
ENSG00000165661.19,Module 5,ENSG00000165661,QSOX2,protein_coding
ENSG00000100784.14,Module 4,ENSG00000100784,RPS6KA5,protein_coding
ENSG00000112877.10,Module 3,ENSG00000112877,CEP72,protein_coding
ENSG00000102804.18,Module 5,ENSG00000102804,TSC22D1,protein_coding
ENSG00000101236.19,Module 5,ENSG00000101236,RNF24,protein_coding
ENSG00000155755.21,Module 3,ENSG00000155755,TMEM237,protein_coding
ENSG00000030419.19,Module 5,ENSG00000030419,IKZF2,protein_coding
ENSG00000188647.15,Module 3,ENSG00000188647,PTAR1,protein_coding
ENSG00000179163.14,Module 4,ENSG00000179163,FUCA1,protein_coding
ENSG00000138448.15,Module 3,ENSG00000138448,ITGAV,protein_coding
ENSG00000135842.19,Module 2,ENSG00000135842,NIBAN1,protein_coding
ENSG00000179833.6,Module 5,ENSG00000179833,SERTAD2,protein_coding
ENSG00000145362.23,Module 1,ENSG00000145362,ANK2,protein_coding
ENSG00000213390.13,Module 3,ENSG00000213390,ARHGAP19,protein_coding
ENSG00000008282.12,Module 5,ENSG00000008282,SYPL1,protein_coding
ENSG00000091436.19,Module 3,ENSG00000091436,MAP3K20,protein_coding
ENSG00000116691.13,Module 1,ENSG00000116691,MIIP,protein_coding
ENSG00000155962.15,Module 3,ENSG00000155962,CLIC2,protein_coding
ENSG00000071794.18,Module 5,ENSG00000071794,HLTF,protein_coding
ENSG00000146112.14,Module 5,ENSG00000146112,PPP1R18,protein_coding
ENSG00000196843.20,Module 3,ENSG00000196843,ARID5A,protein_coding
ENSG00000122359.20,Module 3,ENSG00000122359,ANXA11,protein_coding
ENSG00000109790.20,Module 4,ENSG00000109790,KLHL5,protein_coding
ENSG00000155893.15,Module 5,ENSG00000155893,PXYLP1,protein_coding
ENSG00000116273.8,Module 3,ENSG00000116273,PHF13,protein_coding
ENSG00000188636.5,Module 2,ENSG00000188636,RTL6,protein_coding
ENSG00000127947.18,Module 5,ENSG00000127947,PTPN12,protein_coding
ENSG00000158292.9,Module 1,ENSG00000158292,GPR153,protein_coding
ENSG00000168404.15,Module 5,ENSG00000168404,MLKL,protein_coding
ENSG00000214063.14,Module 5,ENSG00000214063,TSPAN4,protein_coding
ENSG00000178445.12,Module 5,ENSG00000178445,GLDC,protein_coding
ENSG00000125968.12,Module 4,ENSG00000125968,ID1,protein_coding
ENSG00000050405.16,Module 2,ENSG00000050405,LIMA1,protein_coding
ENSG00000139182.17,Module 5,ENSG00000139182,CLSTN3,protein_coding
ENSG00000182179.15,Module 4,ENSG00000182179,UBA7,protein_coding
ENSG00000119326.17,Module 1,ENSG00000119326,CTNNAL1,protein_coding
ENSG00000005020.15,Module 4,ENSG00000005020,SKAP2,protein_coding
ENSG00000104998.6,Module 5,ENSG00000104998,IL27RA,protein_coding
ENSG00000174136.15,Module 1,ENSG00000174136,RGMB,protein_coding
ENSG00000118515.14,Module 4,ENSG00000118515,SGK1,protein_coding
ENSG00000172081.16,Module 5,ENSG00000172081,MOB3A,protein_coding
ENSG00000124067.19,Module 1,ENSG00000124067,SLC12A4,protein_coding
ENSG00000153283.16,Module 5,ENSG00000153283,CD96,protein_coding
ENSG00000075240.19,Module 5,ENSG00000075240,GRAMD4,protein_coding
ENSG00000071909.20,Module 1,ENSG00000071909,MYO3B,protein_coding
ENSG00000076555.17,Module 1,ENSG00000076555,ACACB,protein_coding
ENSG00000213047.15,Module 4,ENSG00000213047,DENND1B,protein_coding
ENSG00000164300.20,Module 5,ENSG00000164300,SERINC5,protein_coding
ENSG00000180354.18,Module 1,ENSG00000180354,MTURN,protein_coding
ENSG00000100526.23,Module 3,ENSG00000100526,CDKN3,protein_coding
ENSG00000138468.18,Module 5,ENSG00000138468,SENP7,protein_coding
ENSG00000072134.18,Module 2,ENSG00000072134,EPN2,protein_coding
ENSG00000086015.25,Module 3,ENSG00000086015,MAST2,protein_coding
ENSG00000160469.18,Module 3,ENSG00000160469,BRSK1,protein_coding
ENSG00000059145.21,Module 2,ENSG00000059145,UNKL,protein_coding
ENSG00000142192.24,Module 5,ENSG00000142192,APP,protein_coding
ENSG00000116675.16,Module 2,ENSG00000116675,DNAJC6,protein_coding
ENSG00000140367.14,Module 2,ENSG00000140367,UBE2Q2,protein_coding
ENSG00000110719.12,Module 3,ENSG00000110719,TCIRG1,protein_coding
ENSG00000160746.15,Module 1,ENSG00000160746,ANO10,protein_coding
ENSG00000102780.19,Module 3,ENSG00000102780,DGKH,protein_coding
ENSG00000131650.17,Module 5,ENSG00000131650,KREMEN2,protein_coding
ENSG00000152061.25,Module 3,ENSG00000152061,RABGAP1L,protein_coding
ENSG00000162889.13,Module 5,ENSG00000162889,MAPKAPK2,protein_coding
ENSG00000198420.12,Module 5,ENSG00000198420,TCAF1,protein_coding
ENSG00000111913.22,Module 1,ENSG00000111913,RIPOR2,protein_coding
ENSG00000168280.19,Module 1,ENSG00000168280,KIF5C,protein_coding
ENSG00000131459.15,Module 1,ENSG00000131459,GFPT2,protein_coding
ENSG00000169047.8,Module 1,ENSG00000169047,IRS1,protein_coding
ENSG00000064652.13,Module 3,ENSG00000064652,SNX24,protein_coding
ENSG00000026652.17,Module 3,ENSG00000026652,AGPAT4,protein_coding
ENSG00000184232.11,Module 5,ENSG00000184232,OAF,protein_coding
ENSG00000135127.14,Module 5,ENSG00000135127,BICDL1,protein_coding
ENSG00000137265.18,Module 2,ENSG00000137265,IRF4,protein_coding
ENSG00000069399.16,Module 5,ENSG00000069399,BCL3,protein_coding
ENSG00000170464.12,Module 1,ENSG00000170464,DNAJC18,protein_coding
ENSG00000185158.15,Module 5,ENSG00000185158,LRRC37B,protein_coding
ENSG00000128581.18,Module 5,ENSG00000128581,IFT22,protein_coding
ENSG00000151651.18,Module 1,ENSG00000151651,ADAM8,protein_coding
ENSG00000137942.20,Module 5,ENSG00000137942,FNBP1L,protein_coding
ENSG00000118507.21,Module 4,ENSG00000118507,AKAP7,protein_coding
ENSG00000090013.13,Module 2,ENSG00000090013,BLVRB,protein_coding
ENSG00000198018.9,Module 5,ENSG00000198018,ENTPD7,protein_coding
ENSG00000077454.19,Module 5,ENSG00000077454,LRCH4,protein_coding
ENSG00000081087.17,Module 5,ENSG00000081087,OSTM1,protein_coding
ENSG00000168675.21,Module 2,ENSG00000168675,LDLRAD4,protein_coding
ENSG00000125089.20,Module 1,ENSG00000125089,SH3TC1,protein_coding
ENSG00000123933.19,Module 5,ENSG00000123933,MXD4,protein_coding
ENSG00000059728.13,Module 5,ENSG00000059728,MXD1,protein_coding
ENSG00000108828.18,Module 3,ENSG00000108828,VAT1,protein_coding
ENSG00000078269.16,Module 4,ENSG00000078269,SYNJ2,protein_coding
ENSG00000205476.10,Module 2,ENSG00000205476,CCDC85C,protein_coding
ENSG00000105373.21,Module 5,ENSG00000105373,NOP53,protein_coding
ENSG00000128294.18,Module 5,ENSG00000128294,TPST2,protein_coding
ENSG00000099282.12,Module 1,ENSG00000099282,TSPAN15,protein_coding
ENSG00000178498.18,Module 1,ENSG00000178498,DTX3,protein_coding
ENSG00000137449.17,Module 1,ENSG00000137449,CPEB2,protein_coding
ENSG00000164088.20,Module 1,ENSG00000164088,PPM1M,protein_coding
ENSG00000116741.9,Module 1,ENSG00000116741,RGS2,protein_coding
ENSG00000197818.14,Module 3,ENSG00000197818,SLC9A8,protein_coding
ENSG00000172794.22,Module 5,ENSG00000172794,RAB37,protein_coding
ENSG00000176049.18,Module 1,ENSG00000176049,JAKMIP2,protein_coding
ENSG00000100439.13,Module 2,ENSG00000100439,ABHD4,protein_coding
ENSG00000145819.19,Module 3,ENSG00000145819,ARHGAP26,protein_coding
ENSG00000113319.15,Module 3,ENSG00000113319,RASGRF2,protein_coding
ENSG00000101082.16,Module 5,ENSG00000101082,SLA2,protein_coding
ENSG00000106327.15,Module 5,ENSG00000106327,TFR2,protein_coding
ENSG00000198911.15,Module 3,ENSG00000198911,SREBF2,protein_coding
ENSG00000163017.16,Module 5,ENSG00000163017,ACTG2,protein_coding
ENSG00000135740.19,Module 3,ENSG00000135740,SLC9A5,protein_coding
ENSG00000167106.14,Module 4,ENSG00000167106,EEIG1,protein_coding
ENSG00000180346.6,Module 2,ENSG00000180346,TIGD2,protein_coding
ENSG00000134369.19,Module 5,ENSG00000134369,NAV1,protein_coding
ENSG00000241945.10,Module 1,ENSG00000241945,PWP2,protein_coding
ENSG00000147813.18,Module 2,ENSG00000147813,NAPRT,protein_coding
ENSG00000115523.19,Module 5,ENSG00000115523,GNLY,protein_coding
ENSG00000109736.17,Module 2,ENSG00000109736,SLC75A1,protein_coding
ENSG00000129116.22,Module 2,ENSG00000129116,PALLD,protein_coding
ENSG00000204252.16,Module 1,ENSG00000204252,HLA-DOA,protein_coding
ENSG00000165914.17,Module 5,ENSG00000165914,TTC7B,protein_coding
ENSG00000175471.20,Module 1,ENSG00000175471,MCTP1,protein_coding
ENSG00000125733.20,Module 3,ENSG00000125733,TRIP10,protein_coding
ENSG00000073910.24,Module 5,ENSG00000073910,FRY,protein_coding
ENSG00000166289.8,Module 5,ENSG00000166289,PLEKHF1,protein_coding
ENSG00000088808.20,Module 5,ENSG00000088808,PPP1R13B,protein_coding
ENSG00000182919.17,Module 3,ENSG00000182919,C11orf54,protein_coding
ENSG00000187630.20,Module 1,ENSG00000187630,DHRS4L2,protein_coding
ENSG00000157796.20,Module 5,ENSG00000157796,WDR19,protein_coding
ENSG00000166833.24,Module 3,ENSG00000166833,NAV2,protein_coding
ENSG00000010219.15,Module 5,ENSG00000010219,DYRK4,protein_coding
ENSG00000126522.19,Module 5,ENSG00000126522,ASL,protein_coding
ENSG00000090006.20,Module 1,ENSG00000090006,LTBP4,protein_coding
ENSG00000185761.13,Module 1,ENSG00000185761,ADAMTSL5,protein_coding
ENSG00000020577.16,Module 1,ENSG00000020577,SAMD4A,protein_coding
ENSG00000125744.14,Module 3,ENSG00000125744,RTN2,protein_coding
ENSG00000115232.15,Module 4,ENSG00000115232,ITGA4,protein_coding
ENSG00000156535.16,Module 1,ENSG00000156535,CD109,protein_coding
ENSG00000164949.10,Module 1,ENSG00000164949,GEM,protein_coding
ENSG00000123360.14,Module 5,ENSG00000123360,PDE1B,protein_coding
ENSG00000151012.14,Module 1,ENSG00000151012,SLC7A11,protein_coding
ENSG00000181045.18,Module 2,ENSG00000181045,SLC26A11,protein_coding
ENSG00000184014.11,Module 1,ENSG00000184014,DENND5A,protein_coding
ENSG00000181523.15,Module 2,ENSG00000181523,SGSH,protein_coding
ENSG00000243811.14,Module 5,ENSG00000243811,APOBEC3D,protein_coding
ENSG00000116396.16,Module 1,ENSG00000116396,KCNC4,protein_coding
ENSG00000188157.17,Module 2,ENSG00000188157,AGRN,protein_coding
ENSG00000169129.18,Module 5,ENSG00000169129,AFAP1L2,protein_coding
ENSG00000176476.11,Module 5,ENSG00000176476,SGF29,protein_coding
ENSG00000173208.6,Module 2,ENSG00000173208,ABCD2,protein_coding
ENSG00000105948.15,Module 5,ENSG00000105948,IFT56,protein_coding
ENSG00000130396.24,Module 1,ENSG00000130396,AFDN,protein_coding
ENSG00000117016.12,Module 2,ENSG00000117016,RIMS3,protein_coding
ENSG00000107968.12,Module 1,ENSG00000107968,MAP3K8,protein_coding
ENSG00000173818.19,Module 5,ENSG00000173818,ENDOV,protein_coding
ENSG00000132535.23,Module 5,ENSG00000132535,DLG4,protein_coding
ENSG00000170500.14,Module 4,ENSG00000170500,LONRF2,protein_coding
ENSG00000133454.17,Module 5,ENSG00000133454,MYO18B,protein_coding
ENSG00000134138.24,Module 3,ENSG00000134138,MEIS2,protein_coding
ENSG00000100097.14,Module 1,ENSG00000100097,LGALS1,protein_coding
ENSG00000040487.15,Module 3,ENSG00000040487,SLC66A1,protein_coding
ENSG00000185189.20,Module 1,ENSG00000185189,NRBP2,protein_coding
ENSG00000146426.21,Module 1,ENSG00000146426,TIAM2,protein_coding
ENSG00000183762.15,Module 2,ENSG00000183762,KREMEN1,protein_coding
ENSG00000130449.7,Module 2,ENSG00000130449,ZSWIM6,protein_coding
ENSG00000169087.13,Module 5,ENSG00000169087,HSPBAP1,protein_coding
ENSG00000163322.16,Module 3,ENSG00000163322,ABRAXAS1,protein_coding
ENSG00000143776.22,Module 4,ENSG00000143776,CDC42BPA,protein_coding
ENSG00000172915.21,Module 2,ENSG00000172915,NBEA,protein_coding
ENSG00000148120.21,Module 3,ENSG00000148120,AOPEP,protein_coding
ENSG00000188321.16,Module 4,ENSG00000188321,ZNF559,protein_coding
ENSG00000134852.17,Module 1,ENSG00000134852,CLOCK,protein_coding
ENSG00000112378.13,Module 1,ENSG00000112378,PERP,protein_coding
ENSG00000145476.18,Module 3,ENSG00000145476,CYP4V2,protein_coding
ENSG00000075618.20,Module 1,ENSG00000075618,FSCN1,protein_coding
ENSG00000111860.16,Module 5,ENSG00000111860,CEP85L,protein_coding
ENSG00000172183.18,Module 1,ENSG00000172183,ISG20,protein_coding
ENSG00000131669.12,Module 2,ENSG00000131669,NINJ1,protein_coding
ENSG00000184949.19,Module 5,ENSG00000184949,FAM227A,protein_coding
ENSG00000108733.12,Module 5,ENSG00000108733,PEX12,protein_coding
ENSG00000198807.13,Module 5,ENSG00000198807,PAX9,protein_coding
ENSG00000125347.17,Module 5,ENSG00000125347,IRF1,protein_coding
ENSG00000128656.17,Module 3,ENSG00000128656,CHN1,protein_coding
ENSG00000137941.19,Module 2,ENSG00000137941,TTLL7,protein_coding
ENSG00000155090.17,Module 4,ENSG00000155090,KLF10,protein_coding
ENSG00000104325.9,Module 3,ENSG00000104325,DECR1,protein_coding
ENSG00000163482.14,Module 5,ENSG00000163482,STK36,protein_coding
ENSG00000161940.13,Module 5,ENSG00000161940,BCL6B,protein_coding
ENSG00000142149.11,Module 5,ENSG00000142149,HUNK,protein_coding
ENSG00000177707.13,Module 3,ENSG00000177707,NECTIN3,protein_coding
ENSG00000110848.8,Module 5,ENSG00000110848,CD69,protein_coding
ENSG00000060982.17,Module 1,ENSG00000060982,BCAT1,protein_coding
ENSG00000065665.23,Module 1,ENSG00000065665,SEC61A2,protein_coding
ENSG00000183579.18,Module 4,ENSG00000183579,ZNRF3,protein_coding
ENSG00000167077.15,Module 1,ENSG00000167077,MEI1,protein_coding
ENSG00000187961.17,Module 1,ENSG00000187961,KLHL17,protein_coding
ENSG00000225556.3,Module 2,ENSG00000225556,C2CD4D,protein_coding
ENSG00000118689.17,Module 5,ENSG00000118689,FOXO3,protein_coding
ENSG00000228594.4,Module 4,ENSG00000228594,FNDC10,protein_coding
ENSG00000196628.22,Module 1,ENSG00000196628,TCF4,protein_coding
ENSG00000266074.12,Module 5,ENSG00000266074,BAHCC1,protein_coding
ENSG00000110777.12,Module 5,ENSG00000110777,POU2AF1,protein_coding
ENSG00000186522.17,Module 3,ENSG00000186522,SEPTIN10,protein_coding
ENSG00000180336.20,Module 5,ENSG00000180336,MEIOC,protein_coding
ENSG00000173166.20,Module 1,ENSG00000173166,RAPH1,protein_coding
ENSG00000111186.15,Module 2,ENSG00000111186,WNT5B,protein_coding
ENSG00000049769.16,Module 1,ENSG00000049769,PPP1R3F,protein_coding
ENSG00000182866.20,Module 5,ENSG00000182866,LCK,protein_coding
ENSG00000154639.21,Module 3,ENSG00000154639,CXADR,protein_coding
ENSG00000101306.13,Module 5,ENSG00000101306,MYLK2,protein_coding
ENSG00000105520.13,Module 2,ENSG00000105520,PLPPR2,protein_coding
ENSG00000126351.15,Module 4,ENSG00000126351,THRA,protein_coding
ENSG00000007264.17,Module 5,ENSG00000007264,MATK,protein_coding
ENSG00000059377.21,Module 1,ENSG00000059377,TBXAS1,protein_coding
ENSG00000251493.5,Module 1,ENSG00000251493,FOXD1,protein_coding
ENSG00000115170.18,Module 1,ENSG00000115170,ACVR1,protein_coding
ENSG00000170684.11,Module 3,ENSG00000170684,ZNF296,protein_coding
ENSG00000099822.3,Module 2,ENSG00000099822,HCN2,protein_coding
ENSG00000175866.18,Module 5,ENSG00000175866,BAIAP2,protein_coding
ENSG00000135205.17,Module 5,ENSG00000135205,CCDC146,protein_coding
ENSG00000105851.12,Module 5,ENSG00000105851,PIK3CG,protein_coding
ENSG00000180902.20,Module 3,ENSG00000180902,D2HGDH,protein_coding
ENSG00000167840.16,Module 2,ENSG00000167840,ZNF232,protein_coding
ENSG00000177606.9,Module 1,ENSG00000177606,JUN,protein_coding
ENSG00000161243.12,Module 5,ENSG00000161243,FBXO27,protein_coding
ENSG00000242612.9,Module 3,ENSG00000242612,DECR2,protein_coding
ENSG00000147996.19,Module 3,ENSG00000147996,ZNG1E,protein_coding
ENSG00000162594.18,Module 3,ENSG00000162594,IL23R,protein_coding
ENSG00000173898.18,Module 5,ENSG00000173898,SPTBN2,protein_coding
ENSG00000187772.8,Module 5,ENSG00000187772,LIN28B,protein_coding
ENSG00000147408.18,Module 2,ENSG00000147408,CSGALNACT1,protein_coding
ENSG00000107874.13,Module 1,ENSG00000107874,CUEDC2,protein_coding
ENSG00000204536.15,Module 4,ENSG00000204536,CCHCR1,protein_coding
ENSG00000153094.27,Module 5,ENSG00000153094,BCL2L11,protein_coding
ENSG00000172716.19,Module 5,ENSG00000172716,SLFN11,protein_coding
ENSG00000143184.6,Module 5,ENSG00000143184,XCL1,protein_coding
ENSG00000250366.6,Module 5,ENSG00000250366,TUNAR,protein_coding
ENSG00000137094.17,Module 5,ENSG00000137094,DNAJB5,protein_coding
ENSG00000166311.12,Module 2,ENSG00000166311,SMPD1,protein_coding
ENSG00000170955.12,Module 1,ENSG00000170955,CAVIN3,protein_coding
ENSG00000245680.13,Module 2,ENSG00000245680,ZNF585B,protein_coding
ENSG00000154016.16,Module 5,ENSG00000154016,GRAP,protein_coding
ENSG00000109089.9,Module 1,ENSG00000109089,CDR2L,protein_coding
ENSG00000153395.13,Module 1,ENSG00000153395,LPCAT1,protein_coding
ENSG00000126562.19,Module 5,ENSG00000126562,WNK4,protein_coding
ENSG00000154065.19,Module 3,ENSG00000154065,ANKRD29,protein_coding
ENSG00000182010.13,Module 4,ENSG00000182010,RTKN2,protein_coding
ENSG00000167703.17,Module 5,ENSG00000167703,SLC43A2,protein_coding
ENSG00000107554.19,Module 2,ENSG00000107554,DNMBP,protein_coding
ENSG00000135931.21,Module 5,ENSG00000135931,ARMC9,protein_coding
ENSG00000168772.12,Module 3,ENSG00000168772,CXXC4,protein_coding
ENSG00000184743.15,Module 1,ENSG00000184743,ATL3,protein_coding
ENSG00000243710.10,Module 1,ENSG00000243710,CFAP57,protein_coding
ENSG00000137502.12,Module 3,ENSG00000137502,RAB30,protein_coding
ENSG00000151150.24,Module 1,ENSG00000151150,ANK3,protein_coding
ENSG00000187855.6,Module 5,ENSG00000187855,ASCL4,protein_coding
ENSG00000011590.16,Module 1,ENSG00000011590,ZBTB32,protein_coding
ENSG00000179222.20,Module 5,ENSG00000179222,MAGED1,protein_coding
ENSG00000170989.12,Module 2,ENSG00000170989,S1PR1,protein_coding
ENSG00000072832.16,Module 5,ENSG00000072832,CRMP1,protein_coding
ENSG00000103351.15,Module 5,ENSG00000103351,CLUAP1,protein_coding
ENSG00000159217.12,Module 4,ENSG00000159217,IGF2BP1,protein_coding
ENSG00000167083.9,Module 5,ENSG00000167083,GNGT2,protein_coding
ENSG00000130818.14,Module 2,ENSG00000130818,ZNF426,protein_coding
ENSG00000172673.14,Module 3,ENSG00000172673,THEMIS,protein_coding
ENSG00000259330.3,Module 5,ENSG00000259330,INAFM2,protein_coding
ENSG00000175182.17,Module 1,ENSG00000175182,FAM131A,protein_coding
ENSG00000111331.16,Module 5,ENSG00000111331,OAS3,protein_coding
ENSG00000139687.19,Module 1,ENSG00000139687,RB1,protein_coding
ENSG00000188352.15,Module 3,ENSG00000188352,FOCAD,protein_coding
ENSG00000114455.17,Module 1,ENSG00000114455,HHLA2,protein_coding
ENSG00000173762.10,Module 5,ENSG00000173762,CD7,protein_coding
ENSG00000073849.18,Module 4,ENSG00000073849,ST6GAL1,protein_coding
ENSG00000137628.20,Module 5,ENSG00000137628,DDX60,protein_coding
ENSG00000105655.21,Module 5,ENSG00000105655,ISYNA1,protein_coding
ENSG00000169372.15,Module 3,ENSG00000169372,CRADD,protein_coding
ENSG00000277443.5,Module 5,ENSG00000277443,MARCKS,protein_coding
ENSG00000124785.11,Module 5,ENSG00000124785,NRN1,protein_coding
ENSG00000164976.11,Module 5,ENSG00000164976,MYORG,protein_coding
ENSG00000074621.16,Module 5,ENSG00000074621,SLC24A1,protein_coding
ENSG00000157833.14,Module 5,ENSG00000157833,GAREM2,protein_coding
ENSG00000106733.23,Module 1,ENSG00000106733,NMRK1,protein_coding
ENSG00000167779.11,Module 5,ENSG00000167779,IGFBP6,protein_coding
ENSG00000179820.19,Module 3,ENSG00000179820,MYADM,protein_coding
ENSG00000173890.19,Module 5,ENSG00000173890,GPR160,protein_coding
ENSG00000138685.19,Module 1,ENSG00000138685,FGF2,protein_coding
ENSG00000137642.15,Module 5,ENSG00000137642,SORL1,protein_coding
ENSG00000158321.20,Module 2,ENSG00000158321,AUTS2,protein_coding
ENSG00000101213.9,Module 1,ENSG00000101213,PTK6,protein_coding
ENSG00000184602.8,Module 5,ENSG00000184602,SNN,protein_coding
ENSG00000140009.20,Module 5,ENSG00000140009,ESR2,protein_coding
